DNo,Location,Social Category,Income,dropout,prim_Girls_social_category,prim_Girls_income,prim_Boys_social_category,prim_Boys_income,prim_Overall_social_category,prim_Overall_income,upPrim_Girls_social_category,upPrim_Girls_income,upPrim_Boys_social_category,upPrim_Boys_income,upPrim_Overall_social_category,upPrim_Overall_income,snr_Girls_social_category,snr_Girls_income,snr_Boys_social_category,snr_Boys_income,snr_Overall_social_category,snr_Overall_income
10933,VALSAD,ST,High,1,41.36957228183746,58.63043665885925,43.82854998111725,56.17144703865051,53.9132684469223,46.08672261238098,0.20878249779343605,99.79121088981628,1.5535404905676842,98.44645857810974,0.7165017537772655,99.28350448608398,0.047931139124557376,99.95206594467163,0.0002117513986377162,99.99978542327881,0.026430614525452256,99.97356534004211
10933,VALSAD,Overall,High,0,53.29776406288147,46.70223593711853,62.77471482753754,37.225282192230225,63.607630133628845,36.392366886138916,0.41969013400375843,99.58030581474304,1.4262212440371513,98.57378005981445,0.6684205960482359,99.33158755302429,0.05396010237745941,99.94603991508484,0.0006762617886124644,99.99932050704956,0.018356007058173418,99.98164772987366
11001,AMBALA,General,High,1,28.814932703971863,71.18507027626038,0.7921413518488407,99.20786023139954,7.672189176082611,92.32781529426575,17.457719147205353,82.54228234291077,8.693400025367737,91.3066029548645,12.463314831256866,87.53668069839478,7.34938457608223,92.65061616897583,0.8345394395291805,99.1654634475708,1.986655406653881,98.01334142684937
11001,AMBALA,OBC,High,0,80.2348867058754,19.765114784240723,75.98847150802612,24.0115225315094,81.01338297128677,18.986612558364868,79.61528301239014,20.38472294807434,81.36972635984421,18.630272150039673,85.46207994222641,14.537924528121948,43.32159161567688,56.6784143447876,16.417759656906128,83.58224034309387,28.61807644367218,71.38192057609558
11001,AMBALA,SC,High,0,78.93815338611603,21.061843633651733,75.51307380199432,24.486929178237915,82.19184875488281,17.808151245117188,78.72750461101532,21.27249240875244,83.99725407361984,16.002750396728516,83.60147923231125,16.39852523803711,40.36385715007782,59.6361517906189,16.749903559684753,83.25009942054749,34.102436900138855,65.8975601196289
11001,AMBALA,ST,High,0,77.12338268756866,22.876614332199097,77.49419510364532,22.505801916122437,81.24717772006989,18.752819299697876,83.93717408180237,16.062825918197632,84.16921645402908,15.830785036087036,89.06963244080544,10.930371284484863,87.83628344535828,12.163722515106201,85.29276102781296,14.707237482070923,93.47896948456764,6.521034240722656
11001,AMBALA,Overall,High,0,73.42084348201752,26.579153537750244,72.18186259269714,27.818137407302856,75.16065835952759,24.839341640472412,72.57311046123505,27.426892518997192,59.293586015701294,40.706419944763184,79.01305705308914,20.9869384765625,10.419412702322006,89.58059549331665,3.0447103083133698,96.95529341697693,4.819992929697037,95.18000483512878
11002,BHIWANI,General,High,0,77.79921293258667,22.200793027877808,76.72200351953506,23.277997970581055,81.42041712999344,18.57958436012268,65.77536761760712,34.22463536262512,79.69526797533035,20.30472755432129,83.97445529699326,16.025543212890625,29.396843910217285,70.60315608978271,7.99722820520401,92.00277924537659,16.723589599132538,83.27641487121582
11002,BHIWANI,OBC,High,0,80.2348867058754,19.765114784240723,75.98847150802612,24.0115225315094,81.01338297128677,18.986612558364868,79.61528301239014,20.38472294807434,81.36972635984421,18.630272150039673,85.46207994222641,14.537924528121948,36.628538370132446,63.371461629867554,15.881550312042236,84.11844968795776,25.506049394607544,74.49395060539246
11002,BHIWANI,SC,High,0,78.93815338611603,21.061843633651733,75.51307380199432,24.486929178237915,82.19184875488281,17.808151245117188,78.72750461101532,21.27249240875244,83.99725407361984,16.002750396728516,83.60147923231125,16.39852523803711,64.4978791475296,35.50212383270264,0.3745716065168381,99.62543249130249,10.421043634414673,89.57895636558533
11002,BHIWANI,ST,High,0,77.12338268756866,22.876614332199097,77.49419510364532,22.505801916122437,81.24717772006989,18.752819299697876,83.93717408180237,16.062825918197632,84.16921645402908,15.830785036087036,89.06963244080544,10.930371284484863,87.83628344535828,12.163722515106201,85.29276102781296,14.707237482070923,93.47896948456764,6.521034240722656
11002,BHIWANI,Overall,High,0,73.42084348201752,26.579153537750244,72.18186259269714,27.818137407302856,75.16065835952759,24.839341640472412,72.57311046123505,27.426892518997192,74.46366548538208,25.536328554153442,80.56335151195526,19.436651468276978,24.474437534809113,75.52555799484253,2.58527472615242,97.41472601890564,7.158736139535904,92.84126162528992
11003,CHARKHIDADRI,General,High,0,77.79921293258667,22.200793027877808,76.72200351953506,23.277997970581055,81.42041712999344,18.57958436012268,78.3909946680069,21.609002351760864,79.69526797533035,20.30472755432129,83.97445529699326,16.025543212890625,42.36064553260803,57.63935446739197,11.135278642177582,88.86471390724182,24.769999086856842,75.2299964427948
11003,CHARKHIDADRI,OBC,High,0,80.2348867058754,19.765114784240723,75.98847150802612,24.0115225315094,81.01338297128677,18.986612558364868,79.61528301239014,20.38472294807434,81.36972635984421,18.630272150039673,85.46207994222641,14.537924528121948,6.635900586843491,93.36409568786621,2.2254791110754013,97.77451753616333,3.2071594148874283,96.79284691810608
11003,CHARKHIDADRI,SC,High,0,78.93815338611603,21.061843633651733,75.51307380199432,24.486929178237915,82.19184875488281,17.808151245117188,78.72750461101532,21.27249240875244,83.99725407361984,16.002750396728516,83.60147923231125,16.39852523803711,52.81380116939545,47.18620181083679,0.6830725353211164,99.31693077087402,8.782454580068588,91.21754169464111
11003,CHARKHIDADRI,ST,High,0,77.12337970733643,22.876620292663574,77.49419510364532,22.505801916122437,81.24718368053436,18.7528133392334,83.93716812133789,16.062837839126587,84.16921645402908,15.830785036087036,89.06963467597961,10.930371284484863,87.83628344535828,12.163722515106201,85.29276549816132,14.707237482070923,93.4789702296257,6.521034240722656
11003,CHARKHIDADRI,Overall,High,0,73.42084348201752,26.57915949821472,72.18186855316162,27.818137407302856,75.16065686941147,24.839341640472412,72.57311046123505,27.426892518997192,74.46366250514984,25.53633451461792,80.56335747241974,19.4366455078125,15.511371195316315,84.4886302947998,2.4873949587345123,97.51260876655579,5.220749229192734,94.77924704551697
11004,FARIDABAD,General,High,0,77.79921293258667,22.200793027877808,76.72200351953506,23.277997970581055,81.42041712999344,18.57958436012268,0.8062437176704407,99.19375777244568,1.38430492952466,98.61569404602051,1.3188770040869713,98.68112206459045,0.39691035635769367,99.6030867099762,0.134056038223207,99.86593723297119,0.23076215293258429,99.7692346572876
11004,FARIDABAD,OBC,High,1,26.79521143436432,73.20479154586792,32.40642249584198,67.59358048439026,40.64800143241882,59.352004528045654,6.1020273715257645,93.89796853065491,1.7503093928098679,98.24969172477722,3.000505082309246,96.99950218200684,0.18269940046593547,99.81729984283447,0.024056511756498367,99.97594952583313,0.12562471674755216,99.87438321113586
11004,FARIDABAD,SC,High,0,78.93815338611603,21.061843633651733,75.51307380199432,24.486929178237915,82.19184875488281,17.808151245117188,78.72750461101532,21.27249240875244,83.99725407361984,16.002750396728516,83.60147923231125,16.39852523803711,3.5370882600545883,96.46291732788086,0.10900103952735662,99.89099502563477,0.6615903694182634,99.3384063243866
11004,FARIDABAD,ST,High,0,77.12338268756866,22.876614332199097,77.49419510364532,22.505801916122437,81.24717772006989,18.752819299697876,83.93717408180237,16.062825918197632,84.16921645402908,15.830785036087036,89.06963244080544,10.930371284484863,87.83628344535828,12.163722515106201,85.29276102781296,14.707237482070923,93.47896948456764,6.521034240722656
11004,FARIDABAD,Overall,High,0,73.42084348201752,26.579153537750244,72.18186259269714,27.818137407302856,75.16065835952759,24.839341640472412,1.6137974336743355,98.38619828224182,2.1250423043966293,97.87495732307434,2.0083092153072357,97.99168705940247,0.13068346306681633,99.86931681632996,0.02761170908343047,99.97238516807556,0.08748502586968243,99.91251826286316
11005,FATEHABAD,General,High,0,77.79921293258667,22.200793027877808,76.72200351953506,23.277997970581055,81.42041712999344,18.57958436012268,69.43390965461731,30.566096305847168,79.69526797533035,20.30472755432129,83.97445529699326,16.025543212890625,13.001640141010284,86.99836134910583,0.8794109337031841,99.12058711051941,2.7881911024451256,97.2118079662323
11005,FATEHABAD,OBC,High,0,80.2348867058754,19.765114784240723,75.98847150802612,24.0115225315094,81.01338297128677,18.986612558364868,79.61528301239014,20.38472294807434,81.36972635984421,18.630272150039673,85.46207994222641,14.537924528121948,61.69069707393646,38.309305906295776,11.276677250862122,88.72331976890564,31.718701124191284,68.28129887580872
11005,FATEHABAD,SC,High,0,78.93815338611603,21.061843633651733,75.51307380199432,24.486929178237915,82.19184875488281,17.808151245117188,76.99942737817764,23.000574111938477,83.99725407361984,16.002750396728516,83.60147923231125,16.39852523803711,0.5465533584356308,99.45344924926758,0.0041424977098358795,99.99585151672363,0.0784638337790966,99.92153644561768
11005,FATEHABAD,ST,High,0,77.12338268756866,22.876614332199097,77.49419510364532,22.505801916122437,81.24717772006989,18.752819299697876,83.93717408180237,16.062825918197632,84.16921645402908,15.830785036087036,89.06963244080544,10.930371284484863,87.83628344535828,12.163722515106201,85.29276102781296,14.707237482070923,93.47896948456764,6.521034240722656
11005,FATEHABAD,Overall,High,0,73.42084348201752,26.579153537750244,72.18186259269714,27.818137407302856,75.16065835952759,24.839341640472412,72.57311046123505,27.426892518997192,74.46366548538208,25.536328554153442,80.56335151195526,19.436651468276978,2.052469365298748,97.94753789901733,0.07291724905371666,99.92708563804626,0.30178145971149206,99.69821572303772
11006,GURUGRAM,General,High,0,77.79921293258667,22.200793027877808,76.72200351953506,23.277997970581055,81.42041712999344,18.57958436012268,78.3909946680069,21.609002351760864,79.69526797533035,20.30472755432129,83.97445529699326,16.025543212890625,1.3214301317930222,98.67857098579407,0.7564379367977381,99.24356341362,0.7669517304748297,99.23304319381714
11006,GURUGRAM,OBC,High,0,80.2348867058754,19.765114784240723,75.98847150802612,24.0115225315094,81.01338297128677,18.986612558364868,79.61528301239014,20.38472294807434,81.36972635984421,18.630272150039673,85.46207994222641,14.537924528121948,10.257288068532944,89.74271416664124,0.9728916920721531,99.02710914611816,2.3596448823809624,97.6403534412384
11006,GURUGRAM,SC,High,0,78.93815338611603,21.061843633651733,75.51307380199432,24.486929178237915,82.19184875488281,17.808151245117188,78.72750461101532,21.27249240875244,83.99725407361984,16.002750396728516,83.60147923231125,16.39852523803711,19.988562166690826,80.0114393234253,17.738665640354156,82.26133584976196,24.19096827507019,75.80903768539429
11006,GURUGRAM,ST,High,0,77.12338268756866,22.876614332199097,77.49419510364532,22.505801916122437,81.24717772006989,18.752819299697876,83.93717408180237,16.062825918197632,84.16921645402908,15.830785036087036,89.06963244080544,10.930371284484863,87.83628344535828,12.163722515106201,85.29276102781296,14.707237482070923,93.47896948456764,6.521034240722656
11006,GURUGRAM,Overall,High,0,73.42084348201752,26.579153537750244,72.18186259269714,27.818137407302856,75.16065835952759,24.839341640472412,72.57311046123505,27.426892518997192,74.46366548538208,25.536328554153442,80.56335151195526,19.436651468276978,1.1624987237155437,98.83750677108765,0.6790241226553917,99.32097792625427,0.6664986722171307,99.33350086212158
11007,HISAR,General,High,0,77.79921293258667,22.200793027877808,76.72200351953506,23.277997970581055,81.42041712999344,18.57958436012268,78.3909946680069,21.609002351760864,79.69526797533035,20.30472755432129,83.97445529699326,16.025543212890625,9.256422519683838,90.74358344078064,0.7919386960566044,99.20806288719177,2.20218226313591,97.79781699180603
11007,HISAR,OBC,High,0,80.2348867058754,19.765114784240723,75.98847150802612,24.0115225315094,81.01338297128677,18.986612558364868,79.61528301239014,20.38472294807434,81.36972635984421,18.630272150039673,85.46207994222641,14.537924528121948,4.751748964190483,95.2482521533966,0.333384913392365,99.66661334037781,0.9797218255698681,99.0202784538269
11007,HISAR,SC,High,0,78.93815338611603,21.061843633651733,75.51307380199432,24.486929178237915,82.19184875488281,17.808151245117188,78.72750461101532,21.27249240875244,83.99725407361984,16.002750396728516,83.60147923231125,16.39852523803711,2.2293616086244583,97.77063727378845,0.36725476384162903,99.63274598121643,0.9140671230852604,99.085932970047
11007,HISAR,ST,High,0,77.12338268756866,22.876614332199097,77.49419510364532,22.505801916122437,81.24717772006989,18.752819299697876,83.93717408180237,16.062825918197632,84.16921645402908,15.830785036087036,89.06963244080544,10.930371284484863,87.83628344535828,12.163722515106201,85.29276102781296,14.707237482070923,93.47896948456764,6.521034240722656
11007,HISAR,Overall,High,0,73.42084348201752,26.579153537750244,72.18186259269714,27.818137407302856,75.16065835952759,24.839341640472412,72.57311046123505,27.426892518997192,74.46366548538208,25.536328554153442,80.56335151195526,19.436651468276978,2.0153500139713287,97.98464775085449,0.3056691726669669,99.69432950019836,0.5792392883449793,99.42076206207275
11008,JHAJJAR,General,High,0,77.79921293258667,22.200793027877808,66.2081629037857,33.79184007644653,81.42041712999344,18.57958436012268,78.3909946680069,21.609002351760864,35.679787397384644,64.32021260261536,61.92227900028229,38.077718019485474,3.3767037093639374,96.62330150604248,0.6336982361972332,99.36630725860596,1.0021458379924297,98.9978551864624
11008,JHAJJAR,OBC,High,0,80.2348867058754,19.765114784240723,75.98847150802612,24.0115225315094,81.01338297128677,18.986612558364868,79.61528301239014,20.38472294807434,81.36972635984421,18.630272150039673,85.46207994222641,14.537924528121948,59.01687145233154,40.98312854766846,61.570265889167786,38.42974305152893,64.80293273925781,35.19706726074219
11008,JHAJJAR,SC,High,0,78.93815338611603,21.061843633651733,75.51307380199432,24.486929178237915,82.19184875488281,17.808151245117188,78.72750461101532,21.27249240875244,83.99725407361984,16.002750396728516,83.60147923231125,16.39852523803711,18.26065480709076,81.739342212677,0.33275256864726543,99.6672511100769,2.5225136429071426,97.47748374938965
11008,JHAJJAR,ST,High,0,77.12338268756866,22.876614332199097,77.49419510364532,22.505801916122437,81.24717772006989,18.752819299697876,83.93717408180237,16.062825918197632,84.16921645402908,15.830785036087036,89.06963244080544,10.930371284484863,87.83628344535828,12.163722515106201,85.29276102781296,14.707237482070923,93.47896948456764,6.521034240722656
11008,JHAJJAR,Overall,High,0,73.42084348201752,26.579153537750244,72.18186259269714,27.818137407302856,75.16065835952759,24.839341640472412,72.57311046123505,27.426892518997192,74.46366548538208,25.536328554153442,80.56335151195526,19.436651468276978,4.5404016971588135,95.45960426330566,0.9117022156715393,99.0882933139801,1.4726905152201653,98.52730631828308
11009,JIND,General,High,0,77.79921293258667,22.200793027877808,76.72200351953506,23.277997970581055,81.42041712999344,18.57958436012268,78.3909946680069,21.609002351760864,36.319223046302795,63.68077993392944,60.78218221664429,39.21782374382019,66.5676862001419,33.43231678009033,5.793885141611099,94.20611262321472,25.362762808799744,74.63723421096802
11009,JIND,OBC,High,0,80.2348867058754,19.765114784240723,75.98847150802612,24.0115225315094,81.01338297128677,18.986612558364868,79.61528301239014,20.38472294807434,81.36972635984421,18.630272150039673,85.46207994222641,14.537924528121948,4.505098611116409,95.49489617347717,0.14187186025083065,99.85812902450562,0.6484195590019226,99.35158491134644
11009,JIND,SC,High,0,78.93815338611603,21.061843633651733,75.51307380199432,24.486929178237915,82.19184875488281,17.808151245117188,78.72750461101532,21.27249240875244,83.99725407361984,16.002750396728516,83.60147923231125,16.39852523803711,0.4404445178806782,99.55955147743225,0.03299721283838153,99.96700286865234,0.15433862572535872,99.8456597328186
11009,JIND,ST,High,0,77.12338268756866,22.876614332199097,77.49419510364532,22.505801916122437,81.24717772006989,18.752819299697876,83.93717408180237,16.062825918197632,84.16921645402908,15.830785036087036,89.06963244080544,10.930371284484863,87.83628344535828,12.163722515106201,85.29276102781296,14.707237482070923,93.47896948456764,6.521034240722656
11009,JIND,Overall,High,0,73.42084348201752,26.579153537750244,72.18186259269714,27.818137407302856,75.16065835952759,24.839341640472412,72.57311046123505,27.426892518997192,74.46366548538208,25.536328554153442,80.56335151195526,19.436651468276978,4.2660243809223175,95.73397040367126,0.37604121025651693,99.62395429611206,0.9165927767753601,99.08340573310852
11010,KAITHAL,General,High,0,77.79921293258667,22.200793027877808,76.72200202941895,23.277997970581055,81.42042011022568,18.57958436012268,78.39099615812302,21.609002351760864,77.59925574064255,22.40074872970581,83.97446572780609,16.025537252426147,18.94320845603943,81.05679154396057,25.003421306610107,74.99657869338989,25.16413927078247,74.835866689682
11010,KAITHAL,OBC,High,0,80.23488372564316,19.765114784240723,75.98847001791,24.011528491973877,81.01338148117065,18.986624479293823,58.887502551078796,41.11250042915344,81.36972784996033,18.630272150039673,85.46208143234253,14.537924528121948,4.157882556319237,95.84211707115173,0.1077743829227984,99.89222288131714,0.5163188092410564,99.48368072509766
11010,KAITHAL,SC,High,0,78.93815338611603,21.061843633651733,75.51307380199432,24.486929178237915,82.19184875488281,17.808151245117188,78.72750461101532,21.27249240875244,83.99725407361984,16.002750396728516,83.60147923231125,16.39852523803711,2.2703321650624275,97.72966504096985,0.026297543081454933,99.97369647026062,0.2755632624030113,99.72443580627441
11010,KAITHAL,ST,High,0,77.12338268756866,22.876614332199097,77.49419510364532,22.505801916122437,81.24717772006989,18.752819299697876,83.93717408180237,16.062825918197632,84.16921645402908,15.830785036087036,89.06963244080544,10.930371284484863,87.83628344535828,12.163722515106201,85.29276102781296,14.707237482070923,93.47896948456764,6.521034240722656
11010,KAITHAL,Overall,High,0,73.42084348201752,26.579153537750244,72.18186259269714,27.818137407302856,75.16065835952759,24.839341640472412,72.57311046123505,27.426892518997192,74.46366548538208,25.536328554153442,80.56335151195526,19.436651468276978,2.623976394534111,97.37603068351746,0.46253916807472706,99.53746199607849,0.8114815689623356,99.18851852416992
11011,KARNAL,General,High,0,56.54388666152954,43.45611333847046,47.49886393547058,52.5011420249939,60.75490713119507,39.245086908340454,8.658911287784576,91.34109616279602,2.195562794804573,97.8044331073761,3.701159730553627,96.29883766174316,0.7725680712610483,99.22743439674377,0.16554458998143673,99.83445405960083,0.3348102793097496,99.66519474983215
11011,KARNAL,OBC,High,0,80.2348867058754,19.765114784240723,75.98847150802612,24.0115225315094,81.01338297128677,18.986612558364868,79.61528301239014,20.38472294807434,81.36972635984421,18.630272150039673,85.46207994222641,14.537924528121948,13.780686259269714,86.21931076049805,0.5040789488703012,99.49592351913452,2.1290432661771774,97.87095785140991
11011,KARNAL,SC,High,0,78.93815338611603,21.061843633651733,75.51307380199432,24.486929178237915,82.19184875488281,17.808151245117188,78.72750461101532,21.27249240875244,83.99725407361984,16.002750396728516,83.60147923231125,16.39852523803711,2.189115434885025,97.81088829040527,0.016908234101720154,99.98308420181274,0.21542944014072418,99.78456497192383
11011,KARNAL,ST,High,0,77.12338268756866,22.876614332199097,77.49419510364532,22.505801916122437,81.24717772006989,18.752819299697876,83.93717408180237,16.062825918197632,84.16921645402908,15.830785036087036,89.06963244080544,10.930371284484863,87.83628344535828,12.163722515106201,85.29276102781296,14.707237482070923,93.47896948456764,6.521034240722656
11011,KARNAL,Overall,High,0,73.42084348201752,26.579153537750244,72.18186259269714,27.818137407302856,75.16065835952759,24.839341640472412,72.57311046123505,27.426892518997192,57.608094811439514,42.39190220832825,75.9401261806488,24.059879779815674,0.9317866526544094,99.06821250915527,0.04860202607233077,99.95139837265015,0.20457354839891195,99.7954249382019
11012,KURUKSHETRA,General,High,0,77.79921293258667,22.200793027877808,71.00202739238739,28.99797558784485,81.42041712999344,18.57958436012268,78.3909946680069,21.609002351760864,79.69526797533035,20.30472755432129,83.97445529699326,16.025543212890625,66.15180671215057,33.848196268081665,28.687220811843872,71.31277918815613,49.57844913005829,50.42155385017395
11012,KURUKSHETRA,OBC,High,0,80.2348867058754,19.765114784240723,75.98847150802612,24.0115225315094,81.01338297128677,18.986612558364868,34.817540645599365,65.18245935440063,17.696063220500946,82.30393528938293,27.17852294445038,72.82147407531738,44.23862397670746,55.76137900352478,5.5009812116622925,94.49902176856995,16.248291730880737,83.75170826911926
11012,KURUKSHETRA,SC,High,0,78.93815338611603,21.061843633651733,75.51307380199432,24.486929178237915,82.19184875488281,17.808151245117188,78.72750461101532,21.27249240875244,81.83858096599579,18.16142201423645,83.60147923231125,16.39852523803711,2.3977005854249,97.60229587554932,1.4526552520692348,98.54734539985657,2.0122140645980835,97.98778891563416
11012,KURUKSHETRA,ST,High,0,77.12338268756866,22.876614332199097,77.49419510364532,22.505801916122437,81.24717772006989,18.752819299697876,83.93717408180237,16.062825918197632,84.16921645402908,15.830785036087036,89.06963244080544,10.930371284484863,87.83628344535828,12.163722515106201,85.29276102781296,14.707237482070923,93.47896948456764,6.521034240722656
11012,KURUKSHETRA,Overall,High,0,73.42084348201752,26.579153537750244,72.18186259269714,27.818137407302856,75.16065835952759,24.839341640472412,72.57311046123505,27.426892518997192,58.95809531211853,41.04190468788147,73.83094727993011,26.169049739837646,12.091413885354996,87.90858387947083,4.629851505160332,95.37015557289124,6.4273349940776825,93.57266426086426
11013,MAHENDRAGARH,General,High,0,77.79921293258667,22.200793027877808,76.72200351953506,23.277997970581055,81.42041712999344,18.57958436012268,78.3909946680069,21.609002351760864,40.58530032634735,59.41469669342041,81.93681985139847,18.06318163871765,68.60773861408234,31.392258405685425,27.489426732063293,72.51057624816895,57.92681276798248,42.073190212249756
11013,MAHENDRAGARH,OBC,High,0,80.2348867058754,19.765114784240723,75.98847150802612,24.0115225315094,81.01338297128677,18.986612558364868,79.61528301239014,20.38472294807434,81.36972635984421,18.630272150039673,85.46207994222641,14.537924528121948,15.648870170116425,84.35113430023193,11.576787382364273,88.42321634292603,12.86013126373291,87.13986277580261
11013,MAHENDRAGARH,SC,High,0,78.93815338611603,21.061843633651733,75.51307380199432,24.486929178237915,82.19184875488281,17.808151245117188,78.72750461101532,21.27249240875244,83.99725407361984,16.002750396728516,83.60147923231125,16.39852523803711,22.805210947990417,77.19479203224182,49.7624009847641,50.23760199546814,45.10946273803711,54.89053130149841
11013,MAHENDRAGARH,ST,High,0,77.12338268756866,22.876614332199097,2.3019897099629816e-07,100.0,0.003398710396140814,99.9966025352478,83.93717408180237,16.062825918197632,84.16921645402908,15.830785036087036,89.06963244080544,10.930371284484863,87.83628344535828,12.163722515106201,85.29276102781296,14.707237482070923,93.47896948456764,6.521034240722656
11013,MAHENDRAGARH,Overall,High,0,73.42084348201752,26.579153537750244,72.18186259269714,27.818137407302856,75.16065835952759,24.839341640472412,72.57311046123505,27.426892518997192,74.46366548538208,25.536328554153442,80.56335151195526,19.436651468276978,14.444190263748169,85.55580377578735,12.715695798397064,87.28430271148682,12.538343667984009,87.46165037155151
11014,NUH,General,High,0,77.79921293258667,22.200793027877808,76.72200351953506,23.277997970581055,81.42041712999344,18.57958436012268,0.2989397617056966,99.7010588645935,2.9214421287178993,97.07856178283691,1.230009738355875,98.76998662948608,0.2113809809088707,99.78862404823303,0.004692870425060391,99.9953031539917,0.06108481902629137,99.93891716003418
11014,NUH,OBC,High,0,80.2348867058754,19.765114784240723,75.98847150802612,24.0115225315094,81.01338297128677,18.986612558364868,1.088888943195343,98.91111254692078,12.119567394256592,87.88043260574341,5.0324466079473495,94.96755003929138,0.008366477413801476,99.99163150787354,0.0008919819265429396,99.99910593032837,0.010697128163883463,99.9893069267273
11014,NUH,SC,High,0,78.93815338611603,21.061843633651733,75.51307380199432,24.486929178237915,82.19184875488281,17.808151245117188,78.72750461101532,21.27249240875244,83.99725407361984,16.002750396728516,83.60147923231125,16.39852523803711,0.05539485136978328,99.94460940361023,0.060863723047077656,99.93913173675537,0.0702757912222296,99.92972612380981
11014,NUH,ST,High,0,77.12338268756866,22.876614332199097,77.49419510364532,22.505801916122437,81.24717772006989,18.752819299697876,83.93717408180237,16.062825918197632,84.16921645402908,15.830785036087036,89.06963244080544,10.930371284484863,87.83628344535828,12.163722515106201,85.29276102781296,14.707237482070923,93.47896948456764,6.521034240722656
11014,NUH,Overall,High,0,73.42084348201752,26.579153537750244,72.18186259269714,27.818137407302856,75.16065835952759,24.839341640472412,1.1627369560301304,98.83726239204407,10.95975935459137,89.04024362564087,5.108487606048584,94.89151239395142,0.008701937622390687,99.9912977218628,0.0006413861228793394,99.99935626983643,0.006636935722781345,99.99336004257202
11015,PALWAL,General,High,0,77.79921293258667,22.200793027877808,76.72200351953506,23.277997970581055,81.42041712999344,18.57958436012268,77.52930223941803,22.47069478034973,79.69526797533035,20.30472755432129,83.97445529699326,16.025543212890625,2.08852868527174,97.91146516799927,58.7731271982193,41.22687578201294,22.128507494926453,77.87148952484131
11015,PALWAL,OBC,High,0,80.2348867058754,19.765114784240723,75.98847150802612,24.0115225315094,81.01338297128677,18.986612558364868,0.705586327239871,99.29441809654236,10.45427918434143,89.54572081565857,2.876049466431141,97.12395071983337,0.07889125845395029,99.9211072921753,0.05526190507225692,99.94474053382874,0.10206734295934439,99.89792704582214
11015,PALWAL,SC,High,0,78.93815338611603,21.061843633651733,75.51307380199432,24.486929178237915,82.19184875488281,17.808151245117188,11.390720307826996,88.60928416252136,68.35896968841553,31.641030311584473,38.441962003707886,61.55803203582764,2.5784168392419815,97.42158055305481,0.3044720273464918,99.69552755355835,0.8510285057127476,99.14897680282593
11015,PALWAL,ST,High,0,77.12338268756866,22.876614332199097,77.49419510364532,22.505801916122437,81.24717772006989,18.752819299697876,83.93717408180237,16.062825918197632,84.16921645402908,15.830785036087036,89.06963244080544,10.930371284484863,87.83628344535828,12.163722515106201,85.29276102781296,14.707237482070923,93.47896948456764,6.521034240722656
11015,PALWAL,Overall,High,0,73.42084348201752,26.579153537750244,72.18186259269714,27.818137407302856,75.16065835952759,24.839341640472412,6.780058145523071,93.21994185447693,74.46366548538208,25.536328554153442,53.8830429315567,46.11696004867554,0.1803823164664209,99.81961846351624,1.4300600625574589,98.56993556022644,0.36587684880942106,99.63411688804626
11016,PANCHKULA,General,High,0,77.79921293258667,22.200793027877808,76.72200351953506,23.277997970581055,81.42041712999344,18.57958436012268,4.936564713716507,95.06344199180603,1.1405336670577526,98.8594651222229,1.8171913921833038,98.18281531333923,0.06406255415640771,99.93594288825989,0.00022732235720468452,99.99977350234985,0.014438014477491379,99.9855637550354
11016,PANCHKULA,OBC,High,0,80.2348867058754,19.765114784240723,75.98847150802612,24.0115225315094,81.01338297128677,18.986612558364868,34.817540645599365,65.18245935440063,81.36972635984421,18.630272150039673,71.86615765094757,28.133845329284668,0.26812588330358267,99.73188042640686,0.03999221953563392,99.96001124382019,0.17774064326658845,99.82225298881531
11016,PANCHKULA,SC,High,0,78.93815338611603,21.061843633651733,75.51307678222656,24.486923217773438,82.19185173511505,17.808151245117188,36.65716350078583,63.342833518981934,55.366793274879456,44.63320970535278,47.84750938415527,52.15249061584473,0.08560270653106272,99.91439580917358,0.11913038324564695,99.8808741569519,0.09655066533014178,99.90345239639282
11016,PANCHKULA,ST,High,0,77.12337970733643,22.876620292663574,77.49419510364532,22.505801916122437,81.24718368053436,18.7528133392334,83.93716812133789,16.062837839126587,84.16921645402908,15.830785036087036,89.06963467597961,10.930371284484863,87.83628344535828,12.163722515106201,85.29276549816132,14.707237482070923,93.4789702296257,6.521034240722656
11016,PANCHKULA,Overall,High,0,73.42084348201752,26.579153537750244,72.18186259269714,27.818137407302856,75.16065835952759,24.839341640472412,8.163190633058548,91.83680415153503,3.89627143740654,96.1037278175354,5.9437863528728485,94.05620694160461,0.03748256422113627,99.96252059936523,0.0005435742423287593,99.99945163726807,0.013520430366043001,99.98648166656494
11017,PANIPAT,General,High,0,77.79921293258667,22.200793027877808,76.72200351953506,23.277997970581055,81.42041712999344,18.57958436012268,78.3909946680069,21.609002351760864,79.69526797533035,20.30472755432129,83.97445529699326,16.025543212890625,6.9175563752651215,93.08243989944458,0.3721698420122266,99.62783455848694,0.9029814042150974,99.09701347351074
11017,PANIPAT,OBC,High,0,80.2348867058754,19.765114784240723,75.98847150802612,24.0115225315094,81.01338297128677,18.986612558364868,1.0778912343084812,98.92210960388184,0.613876711577177,99.3861198425293,0.8634302765130997,99.13656711578369,0.1316190348006785,99.8683750629425,0.008877225627657026,99.99111890792847,0.07963099051266909,99.92037415504456
